ano,dia,mes,casamentos
1993,05,Setembro,443
1993,05,Outubro,28
1993,05,Novembro,76
1993,05,Dezembro,112
1993,06,Janeiro,60
1993,06,Fevereiro,479
1993,06,Março,670
1993,06,Abril,59
1993,06,Maio,45
1993,06,Junho,140
1993,06,Julho,37
1993,06,Agosto,91
1993,06,Setembro,55
1993,06,Outubro,56
1993,06,Novembro,479
1993,06,Dezembro,48
1993,07,Janeiro,62
1993,07,Fevereiro,68
1993,07,Março,104
1993,07,Abril,66
1993,07,Maio,67
1993,07,Junho,58
1993,07,Julho,47
1993,07,Agosto,2290
1993,07,Setembro,46
1993,07,Outubro,71
1993,07,Novembro,63
1993,07,Dezembro,78
1993,08,Janeiro,85
1993,08,Fevereiro,62
1993,08,Março,37
1993,08,Abril,55
1993,08,Maio,836
1993,08,Junho,40
1993,08,Julho,54
1993,08,Agosto,657
1993,08,Setembro,49
1993,08,Outubro,105
1993,08,Novembro,46
1993,08,Dezembro,114
1993,09,Janeiro,733
1993,09,Fevereiro,34
1993,09,Março,37
1993,09,Abril,1
1993,09,Maio,165
1993,09,Junho,67
1993,09,Julho,75
1993,09,Agosto,63
1993,09,Setembro,63
1993,09,Outubro,803
1993,09,Novembro,41
1993,09,Dezembro,83
1993,10,Janeiro,102
1993,10,Fevereiro,56
1993,10,Março,46
1993,10,Abril,105
1993,10,Maio,61
1993,10,Junho,62
1993,10,Julho,1000
1993,10,Agosto,48
1993,10,Setembro,107
1993,10,Outubro,148
1993,10,Novembro,43
1993,10,Dezembro,69
1993,11,Janeiro,43
1993,11,Fevereiro,48
1993,11,Março,51
1993,11,Abril,91
1993,11,Maio,37
1993,11,Junho,60
1993,11,Julho,181
1993,11,Agosto,74
1993,11,Setembro,1549
1993,11,Outubro,44
1993,11,Novembro,50
1993,11,Dezembro,769
1993,12,Janeiro,40
1993,12,Fevereiro,80
1993,12,Março,68
1993,12,Abril,45
1993,12,Maio,56
1993,12,Junho,836
1993,12,Julho,56
1993,12,Agosto,121
1993,12,Setembro,334
1993,12,Outubro,40
1993,12,Novembro,70
1993,12,Dezembro,101
1993,13,Janeiro,23
1993,13,Fevereiro,274
1993,13,Março,314
1993,13,Abril,44
1993,13,Maio,51
1993,13,Junho,122
1993,13,Julho,38
1993,13,Agosto,58
1993,13,Setembro,40
1993,13,Outubro,37
1993,13,Novembro,268
1993,13,Dezembro,49
1993,14,Janeiro,47
1993,14,Fevereiro,82
1993,14,Março,88
1993,14,Abril,62
1993,14,Maio,73
1993,14,Junho,52
1993,14,Julho,52
1993,14,Agosto,2080
1993,14,Setembro,35
1993,14,Outubro,45
1993,14,Novembro,65
1993,14,Dezembro,57
1993,15,Janeiro,53
1993,15,Fevereiro,44
1993,15,Março,56
1993,15,Abril,61
1993,15,Maio,805
1993,15,Junho,37
1993,15,Julho,64
1993,15,Agosto,525
1993,15,Setembro,75
1993,15,Outubro,68
1993,15,Novembro,32
1993,15,Dezembro,56
1993,16,Janeiro,447
1993,16,Fevereiro,41
1993,16,Março,39
1993,16,Abril,82
1993,16,Maio,146
1993,16,Junho,49
1993,16,Julho,86
1993,16,Agosto,76
1993,16,Setembro,90
1993,16,Outubro,706
1993,16,Novembro,38
1993,16,Dezembro,67
1993,17,Janeiro,75
1993,17,Fevereiro,34
1993,17,Março,45
1993,17,Abril,1100
1993,17,Maio,39
1993,17,Junho,60
1993,17,Julho,1231
1993,17,Agosto,57
1993,17,Setembro,92
1993,17,Outubro,84
1993,17,Novembro,41
1993,17,Dezembro,118
1993,18,Janeiro,37
1993,18,Fevereiro,59
1993,18,Março,44
1993,18,Abril,157
1993,18,Maio,22
1993,18,Junho,58
1993,18,Julho,260
1993,18,Agosto,101
1993,18,Setembro,1336
1993,18,Outubro,39
1993,18,Novembro,47
1993,18,Dezembro,1496
1993,19,Janeiro,33
1993,19,Fevereiro,78
1993,19,Março,70
1993,19,Abril,46
1993,19,Maio,30
1993,19,Junho,746
1993,19,Julho,58
1993,19,Agosto,94
1993,19,Setembro,258
1993,19,Outubro,33
1993,19,Novembro,52
1993,19,Dezembro,277
1993,20,Janeiro,47
1993,20,Fevereiro,441
1993,20,Março,572
1993,20,Abril,47
1993,20,Maio,54
1993,20,Junho,127
1993,20,Julho,43
1993,20,Agosto,116
1993,20,Setembro,50
1993,20,Outubro,43
1993,20,Novembro,470
1993,20,Dezembro,83
1993,21,Janeiro,35
1993,21,Fevereiro,59
1993,21,Março,88
1993,21,Abril,64
1993,21,Maio,85
1993,21,Junho,61
1993,21,Julho,54
1993,21,Agosto,1767
1993,21,Setembro,43
1993,21,Outubro,39
1993,21,Novembro,51
1993,21,Dezembro,72
1993,22,Janeiro,70
1993,22,Fevereiro,52
1993,22,Março,55
1993,22,Abril,43
1993,22,Maio,779
1993,22,Junho,33
1993,22,Julho,66
1993,22,Agosto,435
1993,22,Setembro,67
1993,22,Outubro,64
1993,22,Novembro,41
1993,22,Dezembro,107
1993,23,Janeiro,399
1993,23,Fevereiro,4
1993,23,Março,39
1993,23,Abril,61
1993,23,Maio,123
1993,23,Junho,32
1993,23,Julho,91
1993,23,Agosto,68
1993,23,Setembro,52
1993,23,Outubro,569
1993,23,Novembro,34
1993,23,Dezembro,142
1993,24,Janeiro,41
1993,24,Fevereiro,37
1993,24,Março,47
1993,24,Abril,758
1993,24,Maio,49
1993,24,Junho,48
1993,24,Julho,1463
1993,24,Agosto,59
1993,24,Setembro,99
1993,24,Outubro,64
1993,24,Novembro,36
1993,24,Dezembro,15
1993,25,Janeiro,51
1993,25,Fevereiro,65
1993,25,Março,68
1993,25,Abril,72
1993,25,Maio,42
1993,25,Junho,57
1993,25,Julho,366
1993,25,Agosto,65
1993,25,Setembro,1276
1993,25,Outubro,41
1993,25,Novembro,49
1993,25,Dezembro,156
1993,26,Janeiro,46
1993,26,Fevereiro,77
1993,26,Março,91
1993,26,Abril,51
1993,26,Maio,29
1993,26,Junho,734
1993,26,Julho,39
1993,26,Agosto,97
1993,26,Setembro,222
1993,26,Outubro,27
1993,26,Novembro,73
1993,26,Dezembro,432
1993,27,Janeiro,48
1993,27,Fevereiro,423
1993,27,Março,542
1993,27,Abril,31
1993,27,Maio,55
1993,27,Junho,127
1993,27,Julho,45
1993,27,Agosto,101
1993,27,Setembro,51
1993,27,Outubro,39
1993,27,Novembro,422
1993,27,Dezembro,85
1993,28,Janeiro,52
1993,28,Fevereiro,51
1993,28,Março,80
1993,28,Abril,42
1993,28,Maio,66
1993,28,Junho,30
1993,28,Julho,48
1993,28,Agosto,1372
1993,28,Setembro,55
1993,28,Outubro,53
1993,28,Novembro,48
1993,28,Dezembro,52
1993,29,Janeiro,72
1993,29,Fevereiro,NA
1993,29,Março,48
1993,29,Abril,45
1993,29,Maio,677
1993,29,Junho,43
1993,29,Julho,61
1993,29,Agosto,284
1993,29,Setembro,48
1993,29,Outubro,92
1993,29,Novembro,43
1993,29,Dezembro,96
1993,30,Janeiro,395
1993,30,Fevereiro,NA
1993,30,Março,45
1993,30,Abril,87
1993,30,Maio,138
1993,30,Junho,45
1993,30,Julho,110
1993,30,Agosto,59
1993,30,Setembro,72
1993,30,Outubro,550
1993,30,Novembro,44
1993,30,Dezembro,122
1993,31,Janeiro,51
1993,31,Fevereiro,NA
1993,31,Março,42
1993,31,Abril,NA
1993,31,Maio,41
1993,31,Junho,NA
1993,31,Julho,1968
1993,31,Agosto,74
1993,31,Setembro,NA
1993,31,Outubro,118
1993,31,Novembro,NA
1993,31,Dezembro,82
1994,01,Janeiro,227
1994,01,Fevereiro,33
1994,01,Março,36
1994,01,Abril,4
1994,01,Maio,114
1994,01,Junho,76
1994,01,Julho,62
1994,01,Agosto,45
1994,01,Setembro,74
1994,01,Outubro,814
1994,01,Novembro,5
1994,01,Dezembro,24
1994,02,Janeiro,196
1994,02,Fevereiro,53
1994,02,Março,31
1994,02,Abril,80
1994,02,Maio,42
1994,02,Junho,24
1994,02,Julho,866
1994,02,Agosto,43
1994,02,Setembro,137
1994,02,Outubro,131
1994,02,Novembro,32
1994,02,Dezembro,56
1994,03,Janeiro,50
1994,03,Fevereiro,50
1994,03,Março,56
1994,03,Abril,71
1994,03,Maio,28
1994,03,Junho,79
1994,03,Julho,142
1994,03,Agosto,111
1994,03,Setembro,1843
1994,03,Outubro,61
1994,03,Novembro,55
1994,03,Dezembro,570
1994,04,Janeiro,40
1994,04,Fevereiro,61
1994,04,Março,85
1994,04,Abril,74
1994,04,Maio,38
1994,04,Junho,766
1994,04,Julho,52
1994,04,Agosto,89
1994,04,Setembro,433
1994,04,Outubro,54
1994,04,Novembro,76
1994,04,Dezembro,87
1994,05,Janeiro,57
1994,05,Fevereiro,412
1994,05,Março,540
1994,05,Abril,43
1994,05,Maio,63
1994,05,Junho,98
1994,05,Julho,40
1994,05,Agosto,108
1994,05,Setembro,61
1994,05,Outubro,40
1994,05,Novembro,464
1994,05,Dezembro,60
1994,06,Janeiro,62
1994,06,Fevereiro,44
1994,06,Março,95
1994,06,Abril,57
1994,06,Maio,76
1994,06,Junho,50
1994,06,Julho,50
1994,06,Agosto,2236
1994,06,Setembro,49
1994,06,Outubro,69
1994,06,Novembro,67
1994,06,Dezembro,51
1994,07,Janeiro,74
1994,07,Fevereiro,51
1994,07,Março,57
1994,07,Abril,60
1994,07,Maio,880
1994,07,Junho,42
1994,07,Julho,73
1994,07,Agosto,572
1994,07,Setembro,52
1994,07,Outubro,89
1994,07,Novembro,54
1994,07,Dezembro,86
1994,08,Janeiro,884
1994,08,Fevereiro,32
1994,08,Março,42
1994,08,Abril,99
1994,08,Maio,144
1994,08,Junho,56
1994,08,Julho,75
1994,08,Agosto,54
1994,08,Setembro,75
1994,08,Outubro,831
1994,08,Novembro,42
1994,08,Dezembro,128
1994,09,Janeiro,115
1994,09,Fevereiro,45
1994,09,Março,49
1994,09,Abril,975
1994,09,Maio,47
1994,09,Junho,96
1994,09,Julho,960
1994,09,Agosto,54
1994,09,Setembro,93
1994,09,Outubro,119
1994,09,Novembro,42
1994,09,Dezembro,76
1994,10,Janeiro,56
1994,10,Fevereiro,58
1994,10,Março,49
1994,10,Abril,144
1994,10,Maio,45
1994,10,Junho,85
1994,10,Julho,200
1994,10,Agosto,92
1994,10,Setembro,1598
1994,10,Outubro,65
1994,10,Novembro,68
1994,10,Dezembro,777
1994,11,Janeiro,26
1994,11,Fevereiro,52
1994,11,Março,68
1994,11,Abril,51
1994,11,Maio,53
1994,11,Junho,774
1994,11,Julho,43
1994,11,Agosto,112
1994,11,Setembro,299
1994,11,Outubro,34
1994,11,Novembro,68
1994,11,Dezembro,77
1994,12,Janeiro,36
1994,12,Fevereiro,383
1994,12,Março,470
1994,12,Abril,42
1994,12,Maio,62
1994,12,Junho,126
1994,12,Julho,47
1994,12,Agosto,119
1994,12,Setembro,64
1994,12,Outubro,52
1994,12,Novembro,446
1994,12,Dezembro,75
1994,13,Janeiro,27
1994,13,Fevereiro,32
1994,13,Março,51
1994,13,Abril,26
1994,13,Maio,79
1994,13,Junho,52
1994,13,Julho,38
1994,13,Agosto,1698
1994,13,Setembro,30
1994,13,Outubro,42
1994,13,Novembro,27
1994,13,Dezembro,45
1994,14,Janeiro,63
1994,14,Fevereiro,62
1994,14,Março,45
1994,14,Abril,55
1994,14,Maio,746
1994,14,Junho,47
1994,14,Julho,71
1994,14,Agosto,823
1994,14,Setembro,61
1994,14,Outubro,70
1994,14,Novembro,47
1994,14,Dezembro,63
1994,15,Janeiro,460
1994,15,Fevereiro,1
1994,15,Março,37
1994,15,Abril,68
1994,15,Maio,135
1994,15,Junho,59
1994,15,Julho,107
1994,15,Agosto,231
1994,15,Setembro,74
1994,15,Outubro,627
1994,15,Novembro,41
1994,15,Dezembro,84
1994,16,Janeiro,66
1994,16,Fevereiro,42
1994,16,Março,43
1994,16,Abril,611
1994,16,Maio,57
1994,16,Junho,80
1994,16,Julho,1214
1994,16,Agosto,77
1994,16,Setembro,103
1994,16,Outubro,100
1994,16,Novembro,35
1994,16,Dezembro,84
1994,17,Janeiro,28
1994,17,Fevereiro,71
1994,17,Março,49
1994,17,Abril,72
1994,17,Maio,39
1994,17,Junho,76
1994,17,Julho,236
1994,17,Agosto,98
1994,17,Setembro,1377
1994,17,Outubro,39
1994,17,Novembro,49
1994,17,Dezembro,1338
1994,18,Janeiro,43
1994,18,Fevereiro,91
1994,18,Março,57
1994,18,Abril,49
1994,18,Maio,47
1994,18,Junho,722
1994,18,Julho,62
1994,18,Agosto,97
1994,18,Setembro,259
1994,18,Outubro,36
1994,18,Novembro,58
1994,18,Dezembro,235
1994,19,Janeiro,32
1994,19,Fevereiro,323
1994,19,Março,497
1994,19,Abril,30
1994,19,Maio,46
1994,19,Junho,95
1994,19,Julho,37
1994,19,Agosto,98
1994,19,Setembro,62
1994,19,Outubro,47
1994,19,Novembro,347
1994,19,Dezembro,84
1994,20,Janeiro,49
1994,20,Fevereiro,26
1994,20,Março,67
1994,20,Abril,46
1994,20,Maio,76
1994,20,Junho,49
1994,20,Julho,69
1994,20,Agosto,1775
1994,20,Setembro,54
1994,20,Outubro,39
1994,20,Novembro,44
1994,20,Dezembro,64
1994,21,Janeiro,59
1994,21,Fevereiro,39
1994,21,Março,44
1994,21,Abril,50
1994,21,Maio,736
1994,21,Junho,43
1994,21,Julho,58
1994,21,Agosto,379
1994,21,Setembro,42
1994,21,Outubro,73
1994,21,Novembro,32
1994,21,Dezembro,74
1994,22,Janeiro,383
1994,22,Fevereiro,31
1994,22,Março,33
1994,22,Abril,82
1994,22,Maio,113
1994,22,Junho,38
1994,22,Julho,104
1994,22,Agosto,64
1994,22,Setembro,48
1994,22,Outubro,514
1994,22,Novembro,34
1994,22,Dezembro,134
1994,23,Janeiro,34
1994,23,Fevereiro,44
1994,23,Março,39
1994,23,Abril,479
1994,23,Maio,50
1994,23,Junho,48
1994,23,Julho,1420
1994,23,Agosto,49
1994,23,Setembro,80
1994,23,Outubro,60
1994,23,Novembro,34
1994,23,Dezembro,80
1994,24,Janeiro,39
1994,24,Fevereiro,56
1994,24,Março,30
1994,24,Abril,141
1994,24,Maio,36
1994,24,Junho,77
1994,24,Julho,262
1994,24,Agosto,77
1994,24,Setembro,1196
1994,24,Outubro,36
1994,24,Novembro,41
1994,24,Dezembro,259
1994,25,Janeiro,26
1994,25,Fevereiro,70
1994,25,Março,83
1994,25,Abril,14
1994,25,Maio,50
1994,25,Junho,662
1994,25,Julho,57
1994,25,Agosto,81
1994,25,Setembro,198
1994,25,Outubro,34
1994,25,Novembro,88
1994,25,Dezembro,84
1994,26,Janeiro,42
1994,26,Fevereiro,333
1994,26,Março,659
1994,26,Abril,49
1994,26,Maio,57
1994,26,Junho,96
1994,26,Julho,40
1994,26,Agosto,100
1994,26,Setembro,45
1994,26,Outubro,38
1994,26,Novembro,424
1994,26,Dezembro,29
1994,27,Janeiro,39
1994,27,Fevereiro,49
1994,27,Março,68
1994,27,Abril,66
1994,27,Maio,75
1994,27,Junho,44
1994,27,Julho,60
1994,27,Agosto,1388
1994,27,Setembro,45
1994,27,Outubro,47
1994,27,Novembro,39
1994,27,Dezembro,73
1994,28,Janeiro,80
1994,28,Fevereiro,54
1994,28,Março,54
1994,28,Abril,74
1994,28,Maio,665
1994,28,Junho,35
1994,28,Julho,91
1994,28,Agosto,261
1994,28,Setembro,47
1994,28,Outubro,86
1994,28,Novembro,47
1994,28,Dezembro,94
1994,29,Janeiro,352
1994,29,Fevereiro,NA
1994,29,Março,43
1994,29,Abril,79
1994,29,Maio,81
1994,29,Junho,46
1994,29,Julho,122
1994,29,Agosto,50
1994,29,Setembro,59
1994,29,Outubro,492
1994,29,Novembro,39
1994,29,Dezembro,125
1994,30,Janeiro,46
1994,30,Fevereiro,NA
1994,30,Março,66
1994,30,Abril,560
1994,30,Maio,53
1994,30,Junho,55
1994,30,Julho,2040
1994,30,Agosto,51
1994,30,Setembro,85
1994,30,Outubro,58
1994,30,Novembro,62
1994,30,Dezembro,107
1994,31,Janeiro,27
1994,31,Fevereiro,NA
1994,31,Março,43
1994,31,Abril,NA
1994,31,Maio,46
1994,31,Junho,NA
1994,31,Julho,497
1994,31,Agosto,61
1994,31,Setembro,NA
1994,31,Outubro,44
1994,31,Novembro,NA
1994,31,Dezembro,673
1995,01,Janeiro,64
1995,01,Fevereiro,24
1995,01,Março,38
1995,01,Abril,291
1995,01,Maio,21
1995,01,Junho,46
1995,01,Julho,827
1995,01,Agosto,34
1995,01,Setembro,132
1995,01,Outubro,104
1995,01,Novembro,2
1995,01,Dezembro,43
1995,02,Janeiro,34
1995,02,Fevereiro,51
1995,02,Março,53
1995,02,Abril,76
1995,02,Maio,40
1995,02,Junho,74
1995,02,Julho,123
1995,02,Agosto,57
1995,02,Setembro,1713
1995,02,Outubro,36
1995,02,Novembro,27
1995,02,Dezembro,525
1995,03,Janeiro,45
1995,03,Fevereiro,66
1995,03,Março,72
1995,03,Abril,38
1995,03,Maio,48
1995,03,Junho,770
1995,03,Julho,44
1995,03,Agosto,67
1995,03,Setembro,406
1995,03,Outubro,40
1995,03,Novembro,63
1995,03,Dezembro,61
1995,04,Janeiro,50
1995,04,Fevereiro,374
1995,04,Março,561
1995,04,Abril,38
1995,04,Maio,49
1995,04,Junho,102
1995,04,Julho,40
1995,04,Agosto,88
1995,04,Setembro,46
1995,04,Outubro,82
1995,04,Novembro,429
1995,04,Dezembro,57
1995,05,Janeiro,60
1995,05,Fevereiro,38
1995,05,Março,88
1995,05,Abril,54
1995,05,Maio,87
1995,05,Junho,52
1995,05,Julho,50
1995,05,Agosto,2118
1995,05,Setembro,42
1995,05,Outubro,83
1995,05,Novembro,65
1995,05,Dezembro,41
1995,06,Janeiro,81
1995,06,Fevereiro,38
1995,06,Março,65
1995,06,Abril,60
1995,06,Maio,886
1995,06,Junho,32
1995,06,Julho,48
1995,06,Agosto,534
1995,06,Setembro,59
1995,06,Outubro,79
1995,06,Novembro,47
1995,06,Dezembro,49
1995,07,Janeiro,772
1995,07,Fevereiro,38
1995,07,Março,43
1995,07,Abril,80
1995,07,Maio,128
1995,07,Junho,49
1995,07,Julho,87
1995,07,Agosto,66
1995,07,Setembro,71
1995,07,Outubro,903
1995,07,Novembro,36
1995,07,Dezembro,117
1995,08,Janeiro,103
1995,08,Fevereiro,45
1995,08,Março,51
1995,08,Abril,772
1995,08,Maio,42
1995,08,Junho,54
1995,08,Julho,1039
1995,08,Agosto,55
1995,08,Setembro,108
1995,08,Outubro,134
1995,08,Novembro,55
1995,08,Dezembro,207
1995,09,Janeiro,53
1995,09,Fevereiro,50
1995,09,Março,59
1995,09,Abril,63
1995,09,Maio,27
1995,09,Junho,87
1995,09,Julho,154
1995,09,Agosto,75
1995,09,Setembro,1553
1995,09,Outubro,54
1995,09,Novembro,53
1995,09,Dezembro,733
1995,10,Janeiro,44
1995,10,Fevereiro,65
1995,10,Março,84
1995,10,Abril,65
1995,10,Maio,45
1995,10,Junho,824
1995,10,Julho,65
1995,10,Agosto,101
1995,10,Setembro,301
1995,10,Outubro,49
1995,10,Novembro,82
1995,10,Dezembro,98
1995,11,Janeiro,49
1995,11,Fevereiro,337
1995,11,Março,408
1995,11,Abril,68
1995,11,Maio,74
1995,11,Junho,98
1995,11,Julho,72
1995,11,Agosto,132
1995,11,Setembro,73
1995,11,Outubro,53
1995,11,Novembro,424
1995,11,Dezembro,55
1995,12,Janeiro,55
1995,12,Fevereiro,38
1995,12,Março,61
1995,12,Abril,88
1995,12,Maio,83
1995,12,Junho,45
1995,12,Julho,53
1995,12,Agosto,2023
1995,12,Setembro,61
1995,12,Outubro,68
1995,12,Novembro,48
1995,12,Dezembro,55
1995,13,Janeiro,38
1995,13,Fevereiro,31
1995,13,Março,38
1995,13,Abril,35
1995,13,Maio,952
1995,13,Junho,52
1995,13,Julho,52
1995,13,Agosto,437
1995,13,Setembro,35
1995,13,Outubro,38
1995,13,Novembro,25
1995,13,Dezembro,33
1995,14,Janeiro,469
1995,14,Fevereiro,62
1995,14,Março,34
1995,14,Abril,5
1995,14,Maio,129
1995,14,Junho,76
1995,14,Julho,87
1995,14,Agosto,107
1995,14,Setembro,71
1995,14,Outubro,754
1995,14,Novembro,38
1995,14,Dezembro,69
1995,15,Janeiro,56
1995,15,Fevereiro,55
1995,15,Março,41
1995,15,Abril,71
1995,15,Maio,41
1995,15,Junho,48
1995,15,Julho,1207
1995,15,Agosto,266
1995,15,Setembro,88
1995,15,Outubro,100
1995,15,Novembro,50
1995,15,Dezembro,117
1995,16,Janeiro,33
1995,16,Fevereiro,48
1995,16,Março,51
1995,16,Abril,49
1995,16,Maio,41
1995,16,Junho,74
1995,16,Julho,219
1995,16,Agosto,83
1995,16,Setembro,1299
1995,16,Outubro,54
1995,16,Novembro,52
1995,16,Dezembro,1088
1995,17,Janeiro,36
1995,17,Fevereiro,59
1995,17,Março,50
1995,17,Abril,52
1995,17,Maio,42
1995,17,Junho,782
1995,17,Julho,55
1995,17,Agosto,116
1995,17,Setembro,231
1995,17,Outubro,37
1995,17,Novembro,65
1995,17,Dezembro,153
1995,18,Janeiro,46
1995,18,Fevereiro,336
1995,18,Março,414
1995,18,Abril,46
1995,18,Maio,51
1995,18,Junho,99
1995,18,Julho,42
1995,18,Agosto,133
1995,18,Setembro,48
1995,18,Outubro,33
1995,18,Novembro,417
1995,18,Dezembro,75
1995,19,Janeiro,48
1995,19,Fevereiro,26
1995,19,Março,69
1995,19,Abril,77
1995,19,Maio,58
1995,19,Junho,57
1995,19,Julho,51
1995,19,Agosto,1785
1995,19,Setembro,49
1995,19,Outubro,30
1995,19,Novembro,47
1995,19,Dezembro,48
1995,20,Janeiro,66
1995,20,Fevereiro,51
1995,20,Março,42
1995,20,Abril,67
1995,20,Maio,740
1995,20,Junho,54
1995,20,Julho,74
1995,20,Agosto,373
1995,20,Setembro,62
1995,20,Outubro,78
1995,20,Novembro,53
1995,20,Dezembro,107
1995,21,Janeiro,324
1995,21,Fevereiro,32
1995,21,Março,38
1995,21,Abril,87
1995,21,Maio,102
1995,21,Junho,42
1995,21,Julho,89
1995,21,Agosto,78
1995,21,Setembro,58
1995,21,Outubro,549
1995,21,Novembro,34
1995,21,Dezembro,101
1995,22,Janeiro,36
1995,22,Fevereiro,45
1995,22,Março,43
1995,22,Abril,901
1995,22,Maio,49
1995,22,Junho,51
1995,22,Julho,1428
1995,22,Agosto,64
1995,22,Setembro,87
1995,22,Outubro,66
1995,22,Novembro,38
1995,22,Dezembro,124
1995,23,Janeiro,45
1995,23,Fevereiro,67
1995,23,Março,50
1995,23,Abril,107
1995,23,Maio,37
1995,23,Junho,89
1995,23,Julho,260
1995,23,Agosto,58
1995,23,Setembro,1129
1995,23,Outubro,33
1995,23,Novembro,44
1995,23,Dezembro,972
1995,24,Janeiro,44
1995,24,Fevereiro,92
1995,24,Março,70
1995,24,Abril,51
1995,24,Maio,45
1995,24,Junho,676
1995,24,Julho,56
1995,24,Agosto,85
1995,24,Setembro,176
1995,24,Outubro,28
1995,24,Novembro,68
1995,24,Dezembro,43
1995,25,Janeiro,32
1995,25,Fevereiro,368
1995,25,Março,554
1995,25,Abril,14
1995,25,Maio,55
1995,25,Junho,94
1995,25,Julho,57
1995,25,Agosto,108
1995,25,Setembro,37
1995,25,Outubro,37
1995,25,Novembro,496
1995,25,Dezembro,17
1995,26,Janeiro,41
1995,26,Fevereiro,48
1995,26,Março,58
1995,26,Abril,55
1995,26,Maio,91
1995,26,Junho,47
1995,26,Julho,64
1995,26,Agosto,1357
1995,26,Setembro,46
1995,26,Outubro,49
1995,26,Novembro,34
1995,26,Dezembro,6
1995,27,Janeiro,62
1995,27,Fevereiro,35
1995,27,Março,37
1995,27,Abril,62
1995,27,Maio,736
1995,27,Junho,24
1995,27,Julho,87
1995,27,Agosto,263
1995,27,Setembro,51
1995,27,Outubro,67
1995,27,Novembro,34
1995,27,Dezembro,110
1995,28,Janeiro,339
1995,28,Fevereiro,8
1995,28,Março,27
1995,28,Abril,74
1995,28,Maio,111
1995,28,Junho,51
1995,28,Julho,121
1995,28,Agosto,51
1995,28,Setembro,64
1995,28,Outubro,538
1995,28,Novembro,39
1995,28,Dezembro,152
1995,29,Janeiro,53
1995,29,Fevereiro,NA
1995,29,Março,44
1995,29,Abril,632
1995,29,Maio,64
1995,29,Junho,40
1995,29,Julho,1820
1995,29,Agosto,59
1995,29,Setembro,81
1995,29,Outubro,66
1995,29,Novembro,53
1995,29,Dezembro,126
1995,30,Janeiro,44
1995,30,Fevereiro,NA
1995,30,Março,50
1995,30,Abril,200
1995,30,Maio,37
1995,30,Junho,74
1995,30,Julho,452
1995,30,Agosto,74
1995,30,Setembro,971
1995,30,Outubro,58
1995,30,Novembro,93
1995,30,Dezembro,963
1995,31,Janeiro,37
1995,31,Fevereiro,NA
1995,31,Março,88
1995,31,Abril,NA
1995,31,Maio,41
1995,31,Junho,NA
1995,31,Julho,62
1995,31,Agosto,39
1995,31,Setembro,NA
1995,31,Outubro,38
1995,31,Novembro,NA
1995,31,Dezembro,103
1996,01,Janeiro,16
1996,01,Fevereiro,27
1996,01,Março,66
1996,01,Abril,34
1996,01,Maio,18
1996,01,Junho,682
1996,01,Julho,37
1996,01,Agosto,58
1996,01,Setembro,359
1996,01,Outubro,27
1996,01,Novembro,27
1996,01,Dezembro,69
1996,02,Janeiro,25
1996,02,Fevereiro,63
1996,02,Março,395
1996,02,Abril,40
1996,02,Maio,45
1996,02,Junho,95
1996,02,Julho,20
1996,02,Agosto,105
1996,02,Setembro,62
1996,02,Outubro,65
1996,02,Novembro,91
1996,02,Dezembro,39
1996,03,Janeiro,47
1996,03,Fevereiro,281
1996,03,Março,60
1996,03,Abril,67
1996,03,Maio,75
1996,03,Junho,59
1996,03,Julho,43
1996,03,Agosto,1895
1996,03,Setembro,38
1996,03,Outubro,47
1996,03,Novembro,53
1996,03,Dezembro,40
1996,04,Janeiro,47
1996,04,Fevereiro,27
1996,04,Março,48
1996,04,Abril,60
1996,04,Maio,821
1996,04,Junho,41
1996,04,Julho,51
1996,04,Agosto,414
1996,04,Setembro,55
1996,04,Outubro,103
1996,04,Novembro,44
1996,04,Dezembro,46
1996,05,Janeiro,82
1996,05,Fevereiro,40
1996,05,Março,39
1996,05,Abril,6
1996,05,Maio,141
1996,05,Junho,110
1996,05,Julho,88
1996,05,Agosto,75
1996,05,Setembro,69
1996,05,Outubro,1005
1996,05,Novembro,35
1996,05,Dezembro,64
1996,06,Janeiro,674
1996,06,Fevereiro,31
1996,06,Março,43
1996,06,Abril,66
1996,06,Maio,54
1996,06,Junho,33
1996,06,Julho,1110
1996,06,Agosto,52
1996,06,Setembro,137
1996,06,Outubro,125
1996,06,Novembro,42
1996,06,Dezembro,128
1996,07,Janeiro,90
1996,07,Fevereiro,41
1996,07,Março,42
1996,07,Abril,61
1996,07,Maio,42
1996,07,Junho,86
1996,07,Julho,170
1996,07,Agosto,70
1996,07,Setembro,1700
1996,07,Outubro,41
1996,07,Novembro,51
1996,07,Dezembro,715
1996,08,Janeiro,61
1996,08,Fevereiro,49
1996,08,Março,63
1996,08,Abril,52
1996,08,Maio,43
1996,08,Junho,816
1996,08,Julho,54
1996,08,Agosto,108
1996,08,Setembro,335
1996,08,Outubro,34
1996,08,Novembro,72
1996,08,Dezembro,164
1996,09,Janeiro,46
1996,09,Fevereiro,53
1996,09,Março,450
1996,09,Abril,64
1996,09,Maio,54
1996,09,Junho,300
1996,09,Julho,27
1996,09,Agosto,100
1996,09,Setembro,53
1996,09,Outubro,58
1996,09,Novembro,522
1996,09,Dezembro,72
1996,10,Janeiro,48
1996,10,Fevereiro,339
1996,10,Março,59
1996,10,Abril,58
1996,10,Maio,74
1996,10,Junho,33
1996,10,Julho,43
1996,10,Agosto,1987
